rule_name,description,benchmark,benchmark_default,benchmark_third,gpt_answer,gpt_configuration,valid_config,module_tp,module_fp,module_fn,option_name_tp,option_name_fp,option_name_fn,option_value_tp,option_value_fp,option_value_fn
5.9 this,"Only use `this` in class constructors and methods, in arrow functions defined within class constructors and methods, or in functions that have an explicit `@this` declared in the immediately-enclosing function’s JSDoc.
 Never use `this` to refer to the global object, the context of an `eval` , the target of an event, or unnecessarily `call()` ed or `apply()` ed functions.",,,,"no-invalid-this: ['error', {'capIsConstructor': True}]
consistent-this: ['error', 'that']
class-methods-use-this: ['error', {'exceptMethods': [], 'enforceForClassFields': True}]
no-this-before-super: error
no-extra-bind: error
prefer-arrow-callback: ['error', {'allowNamedFunctions': False, 'allowUnboundThis': True}]
no-eval: ['error', {'allowIndirect': False}]
no-implicit-globals: ['error', {'lexicalBindings': False}]
no-use-before-define: ['error', {'functions': True, 'classes': True, 'variables': True, 'allowNamedExports': False}]","{'no-invalid-this': ['error', {'capIsConstructor': True}], 'consistent-this': ['error', 'that'], 'class-methods-use-this': ['error', {'exceptMethods': [], 'enforceForClassFields': True}], 'no-this-before-super': 'error', 'no-extra-bind': 'error', 'prefer-arrow-callback': ['error', {'allowNamedFunctions': False, 'allowUnboundThis': True}], 'no-eval': ['error', {'allowIndirect': False}], 'no-implicit-globals': ['error', {'lexicalBindings': False}], 'no-use-before-define': ['error', {'functions': True, 'classes': True, 'variables': True, 'allowNamedExports': False}]}",true,,"no-invalid-this
consistent-this
class-methods-use-this
no-this-before-super
no-extra-bind
prefer-arrow-callback
no-eval
no-implicit-globals
no-use-before-define",,,"no-invalid-this
consistent-this
class-methods-use-this
no-this-before-super
no-extra-bind
prefer-arrow-callback
no-eval
no-implicit-globals
no-use-before-define",,,"no-invalid-this
consistent-this
class-methods-use-this
no-this-before-super
no-extra-bind
prefer-arrow-callback
no-eval
no-implicit-globals
no-use-before-define",
5.10 Equality Checks,Use identity operators ( `===` / `!==` ) except in the cases documented below.,"eqeqeq: ['error', 'always', {'null': 'OurSetDefault'}]","eqeqeq: ['error', 'always', {'null': 'OurSetDefault'}]",,"eqeqeq: ['always', {'null': 'ignore'}]","{'eqeqeq': ['always', {'null': 'ignore'}]}",true,eqeqeq,,,eqeqeq,,,eqeqeq,,
5.10.1 Exceptions Where Coercion is Desirable,"Catching both `null` and `undefined` values:
 if (someObjectOrPrimitive == null) {
  // Checking for null catches both null and undefined for objects and
  // primitives, but does not catch other falsy values like 0 or the empty
  // string.
 }","eqeqeq: ['error', 'always', {'null': 'ignore'}]","eqeqeq: ['error', 'always', {'null': 'ignore'}]",,"eqeqeq: ['always', {'null': 'ignore'}]","{'eqeqeq': ['always', {'null': 'ignore'}]}",true,eqeqeq,,,eqeqeq,,,eqeqeq,,
5.11.1 with,Do not use the `with` keyword. It makes your code harder to understand and has been banned in strict mode since ES5.,no-with: error,no-with: error,,no-with: error,{'no-with': 'error'},true,no-with,,,no-with,,,no-with,,
5.11.2 Dynamic code evaluation,Do not use `eval` or the `Function(...string)` constructor (except for code loaders). These features are potentially dangerous and simply do not work in CSP environments.,"no-eval: error
no-new-func: error","no-eval: ['error', {'allowIndirect': False}]
no-new-func: error",,"no-eval: error
no-implied-eval: error
no-new-func: error
no-script-url: error","{'no-eval': 'error', 'no-implied-eval': 'error', 'no-new-func': 'error', 'no-script-url': 'error'}",true,"no-eval
no-new-func","no-implied-eval
no-script-url",,"no-eval
no-new-func","no-implied-eval
no-script-url",,"no-eval
no-new-func","no-implied-eval
no-script-url",
5.11.3 Automatic semicolon insertion,"Always terminate statements with semicolons (except function and class declarations, as noted above).",,,,"no-extra-semi: error
semi: ['error', 'always']
semi-spacing: ['error', {'before': False, 'after': True}]
semi-style: ['error', 'last']","{'no-extra-semi': 'error', 'semi': ['error', 'always'], 'semi-spacing': ['error', {'before': False, 'after': True}], 'semi-style': ['error', 'last']}",true,,"no-extra-semi
semi
semi-spacing
semi-style",,,"no-extra-semi
semi
semi-spacing
semi-style",,,"no-extra-semi
semi
semi-spacing
semi-style",
5.11.4 Non-standard features,"Do not use non-standard features. This includes old features that have been removed (e.g., `WeakMap.clear` ), new features that are not yet standardized (e.g., the current TC39 working draft, proposals at any stage, or proposed but not-yet-complete web standards), or proprietary features that are only implemented in some browsers. Use only features defined in the current ECMA-262 or WHATWG standards. (Note that projects writing against specific APIs, such as Chrome extensions or Node.js, can obviously use those APIs). Non-standard language “extensions” (such as those provided by some external transpilers) are forbidden.",,,,"no-extend-native: error
no-new-native-nonconstructor: error
no-use-before-define: ['error', {'functions': True, 'classes': True, 'variables': True, 'allowNamedExports': False}]
no-prototype-builtins: error
no-shadow-restricted-names: error
no-obj-calls: error
no-restricted-syntax: ['error', {'selector': 'WithStatement', 'message': ""Avoid using 'with' statements.""}]
no-implicit-globals: ['error', {'lexicalBindings': True}]
no-undefined: error
no-iterator: error
no-new: error
no-useless-constructor: error
object-shorthand: ['error', {'avoidQuotes': False, 'ignoreConstructors': False, 'methodsIgnorePattern': '', 'avoidExplicitReturnArrows': False}]
comma-dangle: ['error', {'arrays': 'never', 'objects': 'never', 'imports': 'never', 'exports': 'never', 'functions': 'never'}]
no-undef: ['error', {'typeof': False}]
no-global-assign: ['error', {'exceptions': []}]
no-nonoctal-decimal-escape: error
no-var: error
dot-notation: ['error', {'allowKeywords': True, 'allowPattern': ''}]","{'no-extend-native': 'error', 'no-new-native-nonconstructor': 'error', 'no-use-before-define': ['error', {'functions': True, 'classes': True, 'variables': True, 'allowNamedExports': False}], 'no-prototype-builtins': 'error', 'no-shadow-restricted-names': 'error', 'no-obj-calls': 'error', 'no-restricted-syntax': ['error', {'selector': 'WithStatement', 'message': ""Avoid using 'with' statements.""}], 'no-implicit-globals': ['error', {'lexicalBindings': True}], 'no-undefined': 'error', 'no-iterator': 'error', 'no-new': 'error', 'no-useless-constructor': 'error', 'object-shorthand': ['error', {'avoidQuotes': False, 'ignoreConstructors': False, 'methodsIgnorePattern': '', 'avoidExplicitReturnArrows': False}], 'comma-dangle': ['error', {'arrays': 'never', 'objects': 'never', 'imports': 'never', 'exports': 'never', 'functions': 'never'}], 'no-undef': ['error', {'typeof': False}], 'no-global-assign': ['error', {'exceptions': []}], 'no-nonoctal-decimal-escape': 'error', 'no-var': 'error', 'dot-notation': ['error', {'allowKeywords': True, 'allowPattern': ''}]}",true,,"no-extend-native
no-new-native-nonconstructor
no-use-before-define
no-prototype-builtins
no-shadow-restricted-names
no-obj-calls
no-restricted-syntax
no-implicit-globals
no-undefined
no-iterator
no-new
no-useless-constructor
object-shorthand
comma-dangle
no-undef
no-global-assign
no-nonoctal-decimal-escape
no-var
dot-notation",,,"no-extend-native
no-new-native-nonconstructor
no-use-before-define
no-prototype-builtins
no-shadow-restricted-names
no-obj-calls
no-restricted-syntax
no-implicit-globals
no-undefined
no-iterator
no-new
no-useless-constructor
object-shorthand
comma-dangle
no-undef
no-global-assign
no-nonoctal-decimal-escape
no-var
dot-notation",,,"no-extend-native
no-new-native-nonconstructor
no-use-before-define
no-prototype-builtins
no-shadow-restricted-names
no-obj-calls
no-restricted-syntax
no-implicit-globals
no-undefined
no-iterator
no-new
no-useless-constructor
object-shorthand
comma-dangle
no-undef
no-global-assign
no-nonoctal-decimal-escape
no-var
dot-notation",
5.11.5 Wrapper objects for primitive types,"Never use `new` on the primitive object wrappers ( `Boolean` , `Number` , `String` , `Symbol` ), nor include them in type annotations.
 Disallowed:
 const /** Boolean */ x = new Boolean(false);
 if (x) alert(typeof x); // alerts 'object' - WAT?
 
 The wrappers may be called as functions for coercing (which is preferred over using `+` or concatenating the empty string) or creating symbols.
 Example:
 const /** boolean */ x = Boolean(0);
 if (!x) alert(typeof x); // alerts 'boolean', as expected",no-new-wrappers: error,no-new-wrappers: error,,"no-new-wrappers: error
no-new-native-nonconstructor: error
no-implicit-coercion: ['error', {'boolean': True, 'number': True, 'string': True, 'disallowTemplateShorthand': False, 'allow': []}]
no-new-symbol: error","{'no-new-wrappers': 'error', 'no-new-native-nonconstructor': 'error', 'no-implicit-coercion': ['error', {'boolean': True, 'number': True, 'string': True, 'disallowTemplateShorthand': False, 'allow': []}], 'no-new-symbol': 'error'}",true,no-new-wrappers,"no-new-native-nonconstructor
no-implicit-coercion
no-new-symbol",,no-new-wrappers,"no-new-native-nonconstructor
no-implicit-coercion
no-new-symbol",,no-new-wrappers,"no-new-native-nonconstructor
no-implicit-coercion
no-new-symbol",
5.11.6 Modifying builtin objects,"Never modify builtin types, either by adding methods to their constructors or to their prototypes. Avoid depending on libraries that do this. Note that the JSCompiler’s runtime library will provide standards-compliant polyfills where possible; nothing else may modify builtin objects.
 Do not add symbols to the global object unless absolutely necessary (e.g. required by a third-party API).","no-extend-native: ['error', {'exceptions': ['OurSetDefault']}]","no-extend-native: ['error', {'exceptions': ['OurSetDefault']}]",,"no-prototype-builtins: error
no-obj-calls: error
no-new-native-nonconstructor: error
no-extend-native: ['error', {'exceptions': []}]
no-global-assign: ['error', {'exceptions': []}]
no-redeclare: ['error', {'builtinGlobals': True}]
no-shadow: ['error', {'builtinGlobals': False, 'hoist': 'functions', 'allow': [], 'ignoreOnInitialization': False}]
no-shadow-restricted-names: error
no-undefined: error
no-proto: error
prefer-object-has-own: error
no-invalid-this: ['error', {'capIsConstructor': True}]
no-new-wrappers: error
no-undef: ['error', {'typeof': False}]
no-const-assign: error
no-use-before-define: ['error', {'functions': True, 'classes': True, 'variables': True, 'allowNamedExports': False}]
no-implicit-coercion: ['error', {'boolean': True, 'number': True, 'string': True, 'disallowTemplateShorthand': False, 'allow': []}]","{'no-prototype-builtins': 'error', 'no-obj-calls': 'error', 'no-new-native-nonconstructor': 'error', 'no-extend-native': ['error', {'exceptions': []}], 'no-global-assign': ['error', {'exceptions': []}], 'no-redeclare': ['error', {'builtinGlobals': True}], 'no-shadow': ['error', {'builtinGlobals': False, 'hoist': 'functions', 'allow': [], 'ignoreOnInitialization': False}], 'no-shadow-restricted-names': 'error', 'no-undefined': 'error', 'no-proto': 'error', 'prefer-object-has-own': 'error', 'no-invalid-this': ['error', {'capIsConstructor': True}], 'no-new-wrappers': 'error', 'no-undef': ['error', {'typeof': False}], 'no-const-assign': 'error', 'no-use-before-define': ['error', {'functions': True, 'classes': True, 'variables': True, 'allowNamedExports': False}], 'no-implicit-coercion': ['error', {'boolean': True, 'number': True, 'string': True, 'disallowTemplateShorthand': False, 'allow': []}]}",true,no-extend-native,"no-prototype-builtins
no-obj-calls
no-new-native-nonconstructor
no-global-assign
no-redeclare
no-shadow
no-shadow-restricted-names
no-undefined
no-proto
prefer-object-has-own
no-invalid-this
no-new-wrappers
no-undef
no-const-assign
no-use-before-define
no-implicit-coercion",,,"no-prototype-builtins
no-obj-calls
no-new-native-nonconstructor
no-extend-native
no-global-assign
no-redeclare
no-shadow
no-shadow-restricted-names
no-undefined
no-proto
prefer-object-has-own
no-invalid-this
no-new-wrappers
no-undef
no-const-assign
no-use-before-define
no-implicit-coercion",no-extend-native,,"no-prototype-builtins
no-obj-calls
no-new-native-nonconstructor
no-extend-native
no-global-assign
no-redeclare
no-shadow
no-shadow-restricted-names
no-undefined
no-proto
prefer-object-has-own
no-invalid-this
no-new-wrappers
no-undef
no-const-assign
no-use-before-define
no-implicit-coercion",no-extend-native
5.11.7 Omitting () when invoking a constructor,"Never invoke a constructor in a `new` statement without using parentheses `()` .
 Disallowed:
 new Foo;
 
 Use instead:
 new Foo();
 
 Omitting parentheses can lead to subtle mistakes. These two lines are not equivalent:
 new Foo().Bar();
 new Foo.Bar();",new-parens: error,"new-parens: ['error', 'always']",,new-parens: always,{'new-parens': 'always'},true,new-parens,,,,new-parens,new-parens,,new-parens,new-parens
